Accident_Severity,Latitude,Longitude,Number_of_Casualties,Number_of_Vehicles,Speed_limit,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Light_Conditions_Darkness - lighting unknown,Light_Conditions_Darkness - lights lit,Light_Conditions_Darkness - lights unlit,Light_Conditions_Darkness - no lighting,Light_Conditions_Daylight,Road_Type_Dual carriageway,Road_Type_One way street,Road_Type_Roundabout,Road_Type_Single carriageway,Road_Type_Slip road,Urban_or_Rural_Area_Rural,Urban_or_Rural_Area_Urban,Weather_Conditions_Fine + high winds,Weather_Conditions_Fine no high winds,Weather_Conditions_Fog or mist,Weather_Conditions_Other,Weather_Conditions_Raining + high winds,Weather_Conditions_Raining no high winds,Weather_Conditions_Snowing + high winds,Weather_Conditions_Snowing no high winds
3,52.658489,-1.142173,1.0,2.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,55.13311,-1.607694,1.0,1.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,50.559684,-3.596456,1.0,2.0,30,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
2,51.499579,-0.054022,1.0,2.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,51.702398,-0.034476,1.0,1.0,30,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
1,51.522734,-0.151204,1.0,1.0,30,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,54.971695,-1.629734,1.0,1.0,30,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,51.299732,0.89514,1.0,3.0,70,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
3,52.989534,-1.987155,1.0,1.0,30,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,50.831692,-0.144989,1.0,2.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,50.722359,-1.873743,1.0,1.0,30,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.616575,-0.086868,1.0,3.0,40,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2
2,52.2057,0.120848,1.0,1.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2
2,51.860546,0.868276,1.0,1.0,50,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,52.694179,-0.873501,1.0,1.0,60,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2
3,53.834513,-3.05469,1.0,2.0,30,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2
2,51.17781,-1.79611,1.0,1.0,70,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
3,51.644228,0.31049,1.0,1.0,60,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
2,51.129513,0.893195,1.0,1.0,30,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,52.758294,-2.084578,1.0,1.0,60,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,53.609814,-0.957652,1.0,2.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.020809,-3.103366,1.0,2.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.634105,-1.509137,1.0,1.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,51.742165,-0.270161,1.0,2.0,50,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
2,54.978331,-1.400776,1.0,2.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,50.840137,-0.778693,1.0,2.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2
3,52.637932,-1.134004,1.0,2.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2
3,53.404691,-2.740326,1.0,2.0,70,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
3,51.496086,-0.207173,1.0,2.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,52.920326,-1.496057,1.0,2.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.525648,-0.031863,1.0,2.0,30,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
3,51.857915,1.278452,1.0,2.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.545328,0.685111,1.0,2.0,30,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,54.60606,-1.103745,1.0,2.0,30,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.481503,0.362027,1.0,2.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,51.484273,-0.158666,1.0,2.0,30,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,52.912242,-1.476819,1.0,1.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.205508,-4.126762,1.0,1.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,50.981113,-2.393424,1.0,1.0,30,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,51.802281,0.625216,1.0,2.0,30,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.237539,-0.565641,1.0,1.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,53.799563,-1.549343,1.0,1.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.360784,-0.117944,1.0,2.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.466185,-0.953524,1.0,1.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
2,51.519402,-0.262617,1.0,1.0,40,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
3,52.895447,-1.023485,1.0,1.0,60,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,51.411796,-0.735913,1.0,2.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.490929,0.077995,1.0,2.0,30,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
3,53.004953,-1.233381,1.0,2.0,70,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
3,51.569714,-2.658487,1.0,2.0,70,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2
3,53.798467,-1.478453,1.0,2.0,40,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
3,52.182913,-0.975689,1.0,1.0,30,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,51.565907,-0.106599,1.0,1.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
2,53.169286,-0.235592,1.0,1.0,60,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
2,51.819603,-0.815647,1.0,2.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2
3,51.374508,-0.093529,1.0,1.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.577725,-3.042044,1.0,2.0,70,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
3,51.681607,-0.748808,1.0,1.0,60,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,53.596683,-1.031715,1.0,3.0,30,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,51.530809,-0.071867,1.0,2.0,30,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,51.511647,-0.028143,1.0,2.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.756159,-1.259491,1.0,2.0,20,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.498412,-0.165732,1.0,2.0,30,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,51.522595,-0.610036,1.0,2.0,30,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
2,53.561969,-0.665769,1.0,2.0,30,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.377234,0.510708,1.0,2.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
2,53.631411,-1.180333,1.0,2.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,50.998247,-1.007979,1.0,1.0,60,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1
3,53.45478,-2.906855,1.0,2.0,30,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.351572,0.507868,1.0,2.0,40,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
3,50.635636,-4.361438,1.0,1.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2
3,51.463413,-2.126355,1.0,2.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,52.478088,-2.068433,1.0,1.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,54.579695,-1.732622,1.0,2.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,51.410631,-2.476468,1.0,2.0,40,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,53.594808,-2.308949,1.0,1.0,30,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2,51.267962,-0.162309,1.0,3.0,50,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,51.986163,1.226925,1.0,1.0,40,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,53.551318,-0.109233,1.0,2.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,54.881901,-1.382101,1.0,2.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,51.044197,0.446711,1.0,3.0,60,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,52.921958,-0.623204,1.0,2.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.374918,1.409801,1.0,1.0,30,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.420502,-0.933139,1.0,1.0,60,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,53.484572,-1.254751,1.0,2.0,20,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,54.543473,-3.590458,1.0,1.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,50.71772,-3.575329,1.0,3.0,60,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
3,50.886082,-2.859065,1.0,2.0,60,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,50.889645,-1.148626,1.0,1.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,51.479017,-0.094214,1.0,2.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,52.446961,-1.824142,1.0,1.0,30,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,51.551925,-0.242482,1.0,2.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,52.281559,-1.929606,1.0,2.0,40,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,52.026537,-0.667927,1.0,2.0,40,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,53.742988,-0.346756,1.0,2.0,30,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,50.945776,-2.637249,1.0,2.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2
3,50.968977,0.116854,1.0,1.0,30,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,53.41208,-1.407819,1.0,2.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2
3,53.106472,-1.251892,1.0,2.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,53.009521,-1.164293,1.0,2.0,30,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
2,51.448197,-2.562049,1.0,3.0,50,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,50.700866,-1.294079,1.0,1.0,30,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2
3,51.648321,-0.890363,1.0,1.0,60,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2
3,55.060488,-1.483624,1.0,2.0,60,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
2,53.077793,-2.466902,1.0,2.0,40,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2
3,53.006996,-2.318894,1.0,2.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,51.877221,0.558819,1.0,2.0,30,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.47989,-0.17166,1.0,1.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.55465,0.080178,1.0,3.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.550774,-0.071888,1.0,2.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1
3,50.958198,-3.124522,1.0,1.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,53.735861,-2.467796,1.0,1.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.43163,-0.911157,1.0,2.0,30,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,53.428681,-1.043063,1.0,1.0,60,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,52.536344,-1.360402,1.0,2.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.133816,0.266329,1.0,2.0,30,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,53.83465,-3.028556,1.0,2.0,30,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2,51.489666,-0.118835,1.0,2.0,30,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,53.73331,-1.571123,1.0,2.0,70,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
3,51.091675,-0.386229,1.0,1.0,60,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,51.521889,-3.091074,1.0,2.0,30,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.750026,-1.315652,1.0,2.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,51.558637,-0.074297,1.0,1.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
2,51.542336,-0.375815,1.0,1.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2
3,51.656905,-0.203435,1.0,2.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,52.341676,-1.549486,1.0,1.0,70,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
3,53.474616,-1.077437,1.0,2.0,20,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,54.911432,-1.411285,1.0,2.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
2,53.770821,-1.531141,1.0,2.0,30,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
3,51.662148,-3.229048,1.0,2.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.974036,-2.751892,1.0,1.0,60,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,53.816187,-1.46107,1.0,1.0,30,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2
3,51.762844,-2.473356,1.0,2.0,60,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
2,53.279551,-1.438448,1.0,2.0,40,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.397172,-0.115876,1.0,2.0,30,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,52.054768,1.010402,1.0,2.0,40,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,50.845918,-0.781099,1.0,2.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,55.885858,-4.312671,1.0,2.0,30,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2,51.505739,-0.100593,1.0,2.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.604433,-0.188755,1.0,1.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,51.151175,0.284769,1.0,3.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.563825,0.059675,1.0,2.0,30,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,51.511381,-0.292033,1.0,2.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
2,52.437709,-1.42847,1.0,2.0,60,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2
3,51.671625,-0.367868,1.0,2.0,60,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2
3,52.507689,-1.857787,1.0,2.0,70,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
3,51.637451,0.279939,1.0,2.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,50.928786,-0.059728,1.0,2.0,30,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2
3,53.46259,-2.173332,1.0,3.0,30,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,54.871811,-1.377268,1.0,1.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.565139,-0.103601,1.0,1.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,55.950273,-3.207394,1.0,1.0,30,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2
3,54.052894,-2.78999,1.0,2.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,53.860058,-1.911172,1.0,1.0,30,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2
3,51.060434,0.161556,1.0,1.0,30,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.679836,-0.051221,1.0,2.0,50,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
3,51.795522,-0.188794,1.0,1.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
2,53.816382,-1.631487,1.0,2.0,30,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,55.861393,-4.129512,1.0,1.0,30,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.498336,-0.104358,1.0,2.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2
3,51.412763,-0.169019,1.0,2.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
2,50.886991,-1.319703,1.0,1.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,55.182725,-1.583808,1.0,2.0,30,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,53.423877,-2.211548,1.0,2.0,30,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,53.587221,-0.414636,1.0,1.0,70,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
2,52.649919,-1.055571,1.0,2.0,30,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,53.523211,-1.395862,1.0,2.0,50,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.369412,0.568616,1.0,2.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,53.362021,-1.309185,1.0,2.0,30,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.485761,-0.094221,1.0,2.0,30,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.613184,-0.017967,1.0,1.0,30,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,52.637963,-2.135476,1.0,2.0,70,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
3,51.459619,0.123935,1.0,2.0,30,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
3,55.946836,-3.191274,1.0,2.0,30,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
3,51.455405,-0.063675,1.0,2.0,30,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2
2,52.046898,-0.728569,1.0,2.0,70,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
